id,Sex,Length,Diameter,Height,Weight,Shucked Weight,Viscera Weight,Shell Weight,Age
19190,F,1.65,1.3,0.4625,38.215126,13.04077,7.6260155,11.90679,13.0
19191,F,1.5625,1.2,0.4375,38.82464025,17.4349425,7.86698625,9.7238785,11.0
19192,F,1.3125,1.0,0.4875,23.40251225,7.257472,5.03203625,7.7961125,16.0
19193,I,1.025,0.8125,0.225,9.525432,4.63514325,1.9561155,2.551455,7.0
19194,M,1.1875,0.9375,0.2875,16.79707875,7.824462,3.6003865,4.26659975,8.0
19195,M,1.2,0.9875,0.325,16.71203025,7.9095105,3.6003865,4.7910655,7.0
19196,M,1.525,1.2,0.425,35.25260325,16.726205,8.88756825,11.056305,10.0
19197,F,1.55,1.2125,0.425,37.1094955,15.80484625,8.66077225,11.623295,16.0
19198,F,1.25,0.975,0.4,19.77377625,7.7961125,3.7137845,7.5126175,18.0
19199,I,1.1125,0.8625,0.3125,11.7083435,5.159609,2.67902775,3.81300775,7.0
19200,M,1.375,1.0875,0.4,24.22464775,8.71747125,4.3374735,7.29999625,10.0
19201,I,0.5875,0.4375,0.15,1.80019325,0.77961125,0.226796,0.56699,5.0
19202,F,1.65,1.3125,0.4375,46.67745175,22.69377475,9.015141,11.1980525,11.0
19203,F,1.475,1.1875,0.35,24.42309425,8.66077225,4.706017,8.50485,9.0
19204,I,1.0125,0.7625,0.2625,9.51125725,4.46504625,1.9561155,2.6932025,7.0
19205,M,1.6125,1.2125,0.4375,50.3770615,23.359988,9.59630575,11.1980525,9.0
19206,I,0.925,0.7,0.275,6.30776375,2.67902775,1.28990225,2.1262125,8.0
19207,I,1.1875,0.925,0.275,12.9557215,5.6699,2.8066005,3.30271675,8.0
19208,F,1.45,1.1625,0.4,26.69105425,10.5743635,5.93922025,9.7805775,11.0
19209,F,1.65,1.3375,0.475,45.7277435,17.70426275,9.015141,13.324265,16.0
19210,F,1.8125,1.4,0.4625,49.31395525,23.96950225,8.34892775,12.8990225,11.0
19211,M,1.025,0.775,0.25,7.95203475,3.2601925,1.984465,3.118445,9.0
19212,I,0.875,0.6625,0.25,6.39281225,2.28213475,1.31825175,1.8427175,3.0
19213,F,1.25,0.9625,0.3375,16.2442635,6.350288,3.04757125,5.5281525,11.0
19214,F,1.225,0.975,0.325,16.85377775,7.69688925,3.685435,5.20213325,11.0
19215,I,0.5,0.3875,0.1,1.8994165,1.2757275,0.3685435,0.3685435,4.0
19216,I,0.5875,0.425,0.15,1.54504775,0.5386405,0.3118445,0.56699,5.0
19217,M,1.4375,1.125,0.325,24.2955215,9.31281075,4.3941725,7.654365,14.0
19218,F,1.6125,1.275,0.4375,39.9444455,13.93377925,8.54737425,11.453198,12.0
19219,F,1.2625,1.0,0.3625,18.75319425,7.41339425,3.78465825,6.23689,8.0
19220,M,1.4625,1.1625,0.375,26.3933845,12.23280925,4.77689075,7.5126175,10.0
19221,M,1.025,0.775,0.2375,8.561549,4.63514325,1.7860185,2.76407625,7.0
19222,I,1.325,1.0,0.3625,20.00057225,8.60407325,4.5075705,5.953395,9.0
19223,F,1.4875,1.1625,0.3875,27.28639375,12.40290625,6.30776375,8.6465975,9.0
19224,M,1.375,1.0375,0.35,27.499015,13.947954,5.54232725,6.80388,7.0
19225,I,0.925,0.7125,0.2125,6.90310325,2.721552,1.6159215,1.984465,8.0
19226,I,1.2,0.925,0.3,13.50853675,5.8683465,2.93417325,3.8838815,8.0
19227,I,1.1875,0.9125,0.2875,14.61416725,6.7188315,3.118445,3.6003865,8.0
19228,M,1.4375,1.1125,0.375,23.71435675,9.76640275,4.77689075,6.520385,14.0
19229,M,1.3,1.0625,0.3,21.87163925,8.66077225,4.4508715,6.23689,9.0
19230,M,1.3125,1.025,0.4125,20.638436,8.9300925,3.7137845,6.6621325,11.0
19231,I,1.2125,0.8875,0.3125,14.17475,6.98815175,2.4097075,4.1106775,8.0
19232,F,1.4875,1.2,0.4125,29.540179,13.93377925,6.44951125,8.50485,15.0
19233,F,1.25,0.9625,0.3125,18.5689225,3.96893,4.18155125,5.2446575,16.0
19234,I,0.9,0.6625,0.2375,5.79747275,2.31048425,1.587572,1.927766,9.0
19235,F,1.5875,1.2875,0.4375,32.72949775,15.77649675,7.0023265,10.489315,10.0
19236,M,1.5,1.2375,0.4625,32.89959475,16.612807,7.27164675,8.674947,11.0
19237,M,1.5625,1.2375,0.4375,33.849303,15.762322,7.27164675,10.0640725,11.0
19238,M,1.375,1.0875,0.35,22.0275615,9.82310175,6.1518415,6.23689,10.0
19239,F,1.6125,1.275,0.425,41.4186195,18.01610725,9.22776225,11.509897,10.0
19240,I,1.15,0.8625,0.275,12.74310025,6.4353365,2.42388225,3.5436875,7.0
19241,F,1.1875,0.9375,0.35,16.74037975,4.9611625,3.8838815,6.010094,19.0
19242,I,1.225,0.95,0.275,12.82814875,4.49339575,2.891649,4.6776675,8.0
19243,M,1.4625,1.1625,0.4,27.17299575,11.90679,5.17378375,7.9095105,9.0
19244,I,1.2625,0.9375,0.3,16.76872925,8.164656,3.18931875,4.32329875,8.0
19245,I,0.9875,0.775,0.225,7.6827145,3.6003865,1.871067,2.26796,7.0
19246,M,1.2,0.9375,0.3,15.43630275,7.01650125,2.608154,4.819415,9.0
19247,I,0.85,0.625,0.2,5.3013565,2.2963095,1.1623295,1.5025235,5.0
19248,M,1.4125,1.075,0.375,23.7852305,10.67358675,4.74854125,6.80388,8.0
19249,M,1.4125,1.1,0.4,28.6613445,12.85649825,6.98815175,7.654365,13.0
19250,M,1.4125,1.1,0.3625,22.736299,9.53960675,5.0178615,7.37087,8.0
19251,F,1.175,0.9375,0.3125,16.782904,6.973977,3.95475525,5.5281525,10.0
19252,F,1.6125,1.2625,0.4,37.98833,17.53416575,8.03708325,9.355335,9.0
19253,M,1.6,1.2125,0.4,39.70347475,18.0586315,8.4198015,9.4970825,9.0
19254,M,1.5125,1.175,0.425,39.02308675,16.839603,8.71747125,10.61688775,11.0
19255,I,1.0,0.8125,0.225,10.7444605,4.819415,2.154562,2.28213475,6.0
19256,F,1.475,1.1625,0.4125,27.895908,12.06271225,6.67630725,7.654365,9.0
19257,F,1.475,1.175,0.425,26.64853,11.4815475,6.23689,8.1363065,10.0
19258,F,1.45,1.15,0.4,27.82503425,13.39513875,5.79747275,8.50485,10.0
19259,F,1.625,1.25,0.4625,37.5630875,16.68368075,9.015141,12.190285,12.0
19260,F,1.2125,0.975,0.3125,18.61144675,6.6054335,4.876114,5.17378375,12.0
19261,M,1.5375,1.2,0.4125,34.5013415,15.03940975,7.52679225,9.63883,9.0
19262,M,1.1375,0.9375,0.3125,13.0124205,5.91087075,2.45223175,4.1106775,8.0
19263,I,1.3,1.0,0.3,18.597272,9.525432,3.92640575,4.819415,8.0
19264,M,1.2,0.925,0.275,14.628342,6.13766675,3.07592075,4.9611625,8.0
19265,F,1.4,1.1375,0.4125,28.689694,11.0846545,6.690482,7.7961125,13.0
19266,I,1.0125,0.75,0.2125,8.618248,3.75630875,2.1262125,2.5231055,7.0
19267,M,1.6375,1.3125,0.5125,46.6916265,18.83824275,9.53960675,13.04077,12.0
19268,I,1.225,0.95,0.3,14.571643,6.860579,2.9199985,4.252425,7.0
19269,M,1.4625,1.225,0.425,30.1355185,11.4815475,8.23552975,10.489315,13.0
19270,M,1.3875,1.075,0.35,20.8935815,7.9095105,3.50116325,6.3219385,10.0
19271,F,1.425,1.1,0.4,25.10348225,13.42348825,6.6054335,7.1724235,8.0
19272,I,1.05,0.7875,0.2875,10.44679075,4.649318,2.19708625,2.83495,7.0
19273,I,0.9,0.675,0.2125,6.30776375,2.438057,1.37495075,1.984465,6.0
19274,I,1.1,0.9125,0.225,12.303683,5.65572525,2.4097075,3.685435,8.0
19275,I,1.3125,1.025,0.3,18.24290325,7.81028725,4.3374735,5.6982495,11.0
19276,I,1.3125,0.9375,0.35,17.08057375,7.824462,3.8838815,4.3941725,10.0
19277,M,1.6,1.25,0.4625,38.215126,17.9452335,7.66853975,13.4660125,14.0
19278,F,1.4125,1.0875,0.3625,24.0687255,7.7961125,4.762716,8.77417025,13.0
19279,M,1.475,1.15,0.3375,24.437269,11.4815475,7.41339425,7.2291225,9.0
19280,M,1.6375,1.3375,0.525,45.7844425,18.8524175,9.015141,14.0330025,14.0
19281,M,1.575,1.2875,0.425,37.37881575,13.96212875,7.27164675,11.623295,16.0
19282,I,0.75,0.575,0.25,5.1312595,2.11203775,1.13398,1.70097,8.0
19283,I,1.0375,0.8125,0.2875,11.77921725,4.43669675,2.1262125,3.2034935,6.0
19284,M,1.45,1.0625,0.3875,24.81998725,9.48290775,6.5487345,7.2291225,10.0
19285,I,1.1375,0.875,0.3,15.2236815,6.02426875,3.4869885,4.9611625,8.0
19286,I,1.2375,0.95,0.3,14.855138,7.47009325,2.90582375,4.3941725,8.0
19287,M,1.2875,1.0,0.3875,28.7180435,12.360382,4.4508715,5.2446575,8.0
19288,F,1.525,1.2125,0.4125,30.46153775,12.82814875,6.67630725,8.7599955,12.0
19289,F,1.4875,1.1875,0.4,29.80949925,14.514944,6.6054335,8.788345,10.0
19290,I,1.425,1.1125,0.4125,27.8108595,14.10387625,6.36446275,7.52679225,9.0
19291,M,1.5375,1.175,0.475,39.41997975,19.334359,8.0229085,9.355335,12.0
19292,M,1.4375,1.15,0.375,24.11124975,11.35397475,4.9044635,6.3786375,10.0
19293,I,1.525,1.1875,0.4125,27.328918,10.8578585,5.40057975,8.9300925,15.0
19294,I,1.125,0.8375,0.275,12.51630425,5.14543425,2.93417325,3.685435,9.0
19295,I,0.825,0.5625,0.2125,5.3013565,2.67902775,1.11980525,1.2757275,8.0
19296,M,1.45,1.15,0.4125,27.8108595,13.5794105,5.76912325,7.6827145,8.0
19297,M,1.6,1.225,0.375,32.16250775,13.87708025,6.30776375,9.922325,18.0
19298,I,0.9625,0.7,0.225,6.7188315,2.664853,1.11980525,2.4097075,8.0
19299,I,0.85,0.6375,0.2125,5.10291,2.26796,1.48834875,1.5592225,8.0
19300,F,1.5125,1.1625,0.4125,31.3261975,11.41067375,6.98815175,10.489315,14.0
19301,M,1.575,1.225,0.425,34.5580405,18.75319425,7.10154975,9.4970825,9.0
19302,I,1.3375,1.0,0.3875,20.70930975,9.355335,4.479221,5.386405,8.0
19303,M,1.4,1.1,0.4,25.41532675,10.262519,5.8683465,7.37087,11.0
19304,M,1.55,1.2,0.4375,38.55532,18.5122235,7.86698625,9.4970825,10.0
19305,M,1.5,1.175,0.375,32.601925,13.13999325,6.30776375,8.0796075,14.0
19306,I,1.2125,0.975,0.3125,15.3937785,6.76135575,3.27436725,4.252425,7.0
19307,I,0.9375,0.675,0.2,6.25106475,2.721552,2.16873675,1.984465,7.0
19308,F,1.675,1.35,0.4625,47.86813075,19.391058,10.16329575,12.2186345,10.0
19309,I,1.4875,1.1375,0.3125,22.92057075,11.69416875,5.23048275,5.046211,9.0
19310,M,1.65,1.2875,0.4,39.70347475,16.3576615,9.11436425,11.80756675,11.0
19311,M,1.575,1.2875,0.3875,36.4291075,17.27902025,6.973977,9.63883,9.0
19312,F,1.5625,1.2625,0.4375,36.2023115,16.0174675,9.17106325,9.7805775,10.0
19313,I,1.25,0.95,0.3,14.2030995,6.81805475,3.2601925,4.53592,7.0
19314,F,1.6125,1.225,0.45,34.3879435,15.2803805,5.499803,12.8423235,13.0
19315,M,1.6125,1.2875,0.4375,36.7693015,17.22232125,8.85921875,9.7238785,11.0
19316,I,0.9,0.675,0.2125,6.30776375,2.73572675,1.26155275,1.984465,8.0
19317,M,1.2125,0.9625,0.2875,16.37183625,6.6621325,4.57844425,4.6776675,10.0
19318,M,1.2625,0.9625,0.3375,16.40018575,6.7755305,3.67126025,5.386405,15.0
19319,I,0.9875,0.7625,0.2375,9.63883,3.061746,2.11203775,2.83495,8.0
19320,F,1.6125,1.3125,0.4625,45.71356875,20.071446,10.24834425,13.7495075,22.0
19321,F,1.375,1.0375,0.4,23.51591025,8.06543275,5.85417175,7.5126175,14.0
19322,M,1.4375,1.1875,0.3875,26.988724,13.42348825,5.1879585,7.5126175,9.0
19323,M,1.0375,0.7875,0.2625,10.07824725,4.66349275,2.25378525,2.9766975,10.0
19324,M,1.675,1.3125,0.4,38.838815,18.10115575,7.95203475,11.4815475,11.0
19325,F,1.2375,1.0,0.3,17.463292,8.0796075,3.9972795,5.2446575,8.0
19326,M,1.5,1.1625,0.375,26.43590875,12.0485375,5.7549485,7.654365,11.0
19327,M,1.65,1.325,0.4375,39.405805,19.43358225,8.40562675,10.58853825,10.0
19328,M,1.425,1.15,0.3625,26.54930675,12.62970225,5.17378375,6.23689,10.0
19329,I,1.35,1.0125,0.3875,23.51591025,8.97261675,5.11708475,8.50485,19.0
19330,I,0.925,0.6875,0.225,6.23689,2.36718325,1.82854275,2.1262125,7.0
19331,F,1.6,1.2625,0.4375,39.859397,13.380964,7.98038425,16.5844575,15.0
19332,F,1.5625,1.225,0.4625,34.9549335,17.56251525,7.47009325,9.07184,9.0
19333,F,1.4125,1.125,0.3875,26.08154,8.6465975,4.32329875,9.4970825,16.0
19334,F,1.5625,1.25,0.4125,36.3157095,16.726205,7.654365,10.77281,10.0
19335,I,0.925,0.6875,0.2,6.59125875,3.061746,1.4458245,1.984465,7.0
19336,I,1.1375,0.8875,0.3125,13.551061,5.23048275,3.1467945,4.1106775,7.0
19337,M,1.45,1.125,0.3625,28.066005,12.23280925,7.75358825,7.2291225,11.0
19338,M,1.4625,1.15,0.35,28.33532525,11.793392,7.7961125,7.7961125,13.0
19339,M,1.4625,1.1375,0.3375,26.7902775,13.90542975,5.54232725,6.6621325,10.0
19340,M,1.3125,1.0,0.3,19.85882475,9.19941275,3.7137845,5.0178615,8.0
19341,F,1.5125,1.225,0.4,31.51046925,13.664459,6.22271525,8.0796075,9.0
19342,M,1.2875,1.0125,0.3125,19.3060095,9.96484925,4.01145425,5.2446575,8.0
19343,F,1.775,1.4125,0.5,44.9906565,18.89494175,10.602713,12.8990225,17.0
19344,I,1.125,0.8375,0.2875,11.509897,5.28718175,2.45223175,3.118445,7.0
19345,F,1.425,1.1625,0.3125,28.81726675,12.51630425,6.5487345,5.08873525,10.0
19346,I,1.25,1.0,0.4125,18.9091165,4.9611625,3.98310475,10.0640725,13.0
19347,F,1.45,1.125,0.3875,28.22192725,12.23280925,6.36446275,8.0796075,11.0
19348,M,1.3625,1.075,0.4625,24.59319125,11.169703,5.8683465,6.3786375,8.0
19349,M,1.4375,1.125,0.4,22.5378525,9.2702865,4.46504625,6.9456275,10.0
19350,M,1.45,1.1375,0.375,30.4190135,13.9196045,6.010094,8.788345,11.0
19351,I,0.6625,0.525,0.15,2.8066005,1.0489315,0.623689,1.13398,9.0
19352,M,1.55,1.2,0.3875,36.967748,17.4349425,7.38504475,8.788345,10.0
19353,M,1.5,1.25,0.4,37.0527965,17.690088,8.391452,9.28446125,10.0
19354,M,1.425,1.0625,0.35,24.81998725,7.3992195,5.6699,8.0796075,10.0
19355,M,1.5,1.2,0.4125,32.1199835,13.947954,8.448151,8.9300925,11.0
19356,I,1.2625,1.0,0.325,18.6256215,9.28446125,3.78465825,5.20213325,8.0
19357,M,1.375,1.05,0.3875,22.41027975,10.8578585,4.8477645,6.6621325,9.0
19358,M,1.6125,1.2625,0.4375,36.457457,13.60776,6.56290925,12.3320325,19.0
19359,F,1.3375,1.05,0.3625,22.0275615,10.9145575,4.8477645,5.8116475,10.0
19360,F,1.5125,1.2375,0.425,31.3261975,12.3887315,5.8116475,11.056305,13.0
19361,M,1.4625,1.15,0.375,28.64716975,12.3320325,6.010094,7.7961125,10.0
19362,M,1.4,1.125,0.3375,21.9708625,7.72523875,4.422522,7.087375,9.0
19363,M,1.4,1.1125,0.4,26.97454925,10.24834425,5.8683465,7.5126175,21.0
19364,I,0.675,0.4875,0.175,3.005047,1.17650425,0.75126175,0.9922325,6.0
19365,M,1.4875,1.1375,0.3875,31.18445,12.3887315,6.30776375,9.07184,15.0
19366,M,1.4375,1.05,0.3375,24.08290025,8.561549,6.13766675,6.6621325,10.0
19367,I,1.1,0.8625,0.2625,13.8062065,5.62737575,2.3530085,3.5436875,7.0
19368,I,1.1625,0.9,0.3,15.5638755,7.994559,3.95475525,4.53592,7.0
19369,I,1.1,0.8625,0.3125,13.53688625,5.6699,2.31048425,3.96893,10.0
19370,F,1.5625,1.2375,0.4375,35.50774875,16.159215,7.35669525,11.056305,17.0
19371,M,1.5,1.2375,0.4375,32.72949775,13.2959155,6.87475375,9.63883,10.0
19372,I,1.375,1.0875,0.35,20.36911575,9.87980075,5.17378375,6.0951425,9.0
19373,I,0.925,0.725,0.225,7.257472,3.04757125,1.2190285,2.26796,6.0
19374,F,1.675,1.3125,0.4875,36.7693015,13.5794105,10.4042665,17.0097,17.0
19375,I,1.4125,1.15,0.3125,27.14464625,14.10387625,5.386405,6.520385,8.0
19376,F,1.575,1.25,0.45,37.32211675,17.973583,7.38504475,11.056305,11.0
19377,F,1.5375,1.2,0.4125,31.19862475,13.437663,7.01650125,8.788345,10.0
19378,I,1.375,1.1,0.2625,23.57260925,9.00096625,4.9044635,6.0951425,11.0
19379,M,1.55,1.25,0.45,37.74735925,13.19669225,7.427569,11.90679,14.0
19380,M,1.7375,1.425,0.475,53.6656035,19.5328055,13.551061,16.5844575,20.0
19381,I,1.475,1.1625,0.375,24.720764,12.60135275,5.8683465,6.23689,10.0
19382,I,0.7,0.525,0.2,3.61456125,1.26155275,0.80796075,1.13398,6.0
19383,I,0.7625,0.575,0.2125,4.762716,1.74349425,0.80796075,1.417475,6.0
19384,M,1.5625,1.225,0.425,32.4601775,13.60776,6.917278,11.4815475,20.0
19385,M,1.575,1.175,0.4625,34.189497,15.1102835,5.726599,9.922325,10.0
19386,F,1.8,1.4125,0.5125,55.23900075,26.97454925,10.16329575,12.47378,10.0
19387,F,1.425,1.1,0.3875,25.58542375,9.525432,5.4714535,7.2291225,12.0
19388,I,1.125,0.8375,0.25,10.7444605,5.896696,2.50893075,2.9766975,7.0
19389,F,1.1875,0.9,0.3375,14.13222575,6.2652395,3.5436875,4.3941725,10.0
19390,M,1.75,1.375,0.45,47.95317925,24.6924145,8.901743,12.643877,10.0
19391,F,1.5625,1.225,0.425,34.79901125,14.92601175,7.0023265,10.0640725,9.0
19392,F,1.2875,1.05,0.4,20.93610575,8.051258,3.9972795,4.9611625,27.0
19393,F,1.5125,1.1875,0.3875,32.1199835,16.57028275,7.10154975,8.221355,10.0
19394,M,1.7625,1.375,0.5,44.395317,17.463292,8.391452,12.757275,11.0
19395,M,1.5625,1.2375,0.4375,36.7126025,16.68368075,7.86698625,10.0640725,11.0
19396,I,1.2375,0.9875,0.3125,15.365429,6.4920355,3.86970675,4.876114,10.0
19397,F,1.5125,1.1875,0.4125,32.0065855,12.37455675,7.540967,9.2135875,11.0
19398,M,1.7375,1.375,0.5125,52.34735175,22.8213475,10.50348975,14.3164975,14.0
19399,F,1.3125,1.0375,0.4125,25.69882175,11.12717875,5.62737575,8.221355,14.0
19400,F,1.4,1.1,0.3,24.62154075,10.4042665,4.025629,7.37087,11.0
19401,M,0.95,0.6875,0.25,7.72523875,2.90582375,1.88524175,2.4097075,8.0
19402,I,0.4375,0.325,0.1125,0.89300925,0.29766975,0.170097,0.35436875,5.0
19403,I,1.3125,1.0,0.3875,18.5689225,9.62465525,3.04757125,4.819415,8.0
19404,F,1.55,1.225,0.475,32.16250775,13.93377925,7.52679225,9.922325,14.0
19405,M,1.3625,1.1,0.375,24.73493875,10.41844125,5.3013565,7.654365,10.0
19406,M,1.5125,1.1875,0.45,30.94347925,13.93377925,6.64795775,8.221355,11.0
19407,F,1.475,1.1875,0.3625,27.839209,13.380964,6.5487345,7.087375,9.0
19408,I,1.3,0.95,0.3125,18.92329125,9.979024,3.742134,5.10291,9.0
19409,F,1.125,0.8875,0.3,12.99824575,5.10291,2.5231055,3.96893,9.0
19410,M,1.5,1.2875,0.4125,32.16250775,14.16057525,9.17106325,8.6465975,9.0
19411,I,1.25,1.0,0.35,17.7184375,7.0590255,3.64291075,4.97533725,10.0
19412,M,1.125,0.8375,0.3125,11.8217415,4.8477645,2.324659,3.685435,13.0
19413,F,1.725,1.3375,0.475,36.55668025,16.839603,8.901743,11.90679,9.0
19414,I,1.0,0.75,0.225,7.93786,3.40194,1.6159215,2.26796,7.0
19415,I,0.8625,0.675,0.225,6.39281225,2.7499015,1.247378,1.871067,6.0
19416,F,1.4625,1.15,0.425,31.62386725,13.05494475,5.14543425,10.20582,17.0
19417,I,1.0375,0.7875,0.3,9.525432,4.309124,1.74349425,2.6932025,7.0
19418,I,1.0375,0.8125,0.2875,9.128539,3.44446425,1.587572,2.67902775,13.0
19419,F,1.025,0.7875,0.2875,10.41844125,4.69184225,2.4097075,3.118445,6.0
19420,I,1.0125,0.75,0.25,8.40562675,3.69960975,1.68679525,2.4097075,6.0
19421,I,0.7,0.525,0.1875,3.30271675,1.23320325,0.737087,0.9922325,6.0
19422,I,1.375,1.0625,0.375,23.019794,12.190285,4.43669675,5.953395,8.0
19423,M,1.2,0.8875,0.35,26.09571475,10.8011595,4.5642695,7.2291225,10.0
19424,I,1.0375,0.8125,0.275,9.25611175,4.32329875,1.984465,2.721552,7.0
19425,F,1.425,1.1125,0.375,28.8314415,14.47241975,5.6982495,7.654365,9.0
19426,F,1.75,1.4375,0.55,61.90113325,26.26581175,11.5949455,26.08154,11.0
19427,I,0.6625,0.5,0.175,2.8066005,1.0489315,0.63786375,0.850485,6.0
19428,M,1.4875,1.175,0.3875,30.51823675,13.60776,7.314171,8.0796075,13.0
19429,F,1.4875,1.2,0.45,34.7848365,14.968536,6.3219385,8.6465975,11.0
19430,M,1.4,1.1,0.375,27.555714,12.68640125,6.08096775,8.221355,10.0
19431,M,1.5625,1.225,0.3625,27.93843225,13.25339125,6.860579,7.5126175,10.0
19432,F,1.625,1.3125,0.475,39.81687275,14.2030995,8.391452,11.3398,16.0
19433,I,0.45,0.3125,0.125,0.75126175,0.2551455,0.226796,0.2551455,4.0
19434,F,1.6,1.2875,0.4125,37.37881575,17.67591325,7.86698625,11.4815475,14.0
19435,I,1.35,1.0,0.3625,21.4605715,10.21999475,4.1106775,5.2446575,8.0
19436,I,1.3125,1.0125,0.3125,18.44134975,8.34892775,4.649318,5.726599,10.0
19437,F,0.775,0.5625,0.25,7.144074,3.01922175,1.6726205,1.5592225,6.0
19438,F,1.6,1.25,0.375,32.5168765,14.84096325,7.767763,8.958442,12.0
19439,M,1.1375,0.925,0.3125,14.44407025,6.4353365,3.75630875,4.252425,7.0
19440,I,1.1,0.85,0.3,11.77921725,6.13766675,2.48058125,2.6932025,7.0
19441,M,1.6125,1.3125,0.4375,39.66853925,17.19397175,8.77417025,11.056305,10.0
19442,F,1.2125,0.9375,0.3375,17.27902025,6.7188315,3.061746,5.5281525,17.0
19443,M,1.475,1.1375,0.3625,27.0170735,11.736693,6.80388,7.087375,12.0
19444,M,1.4125,1.075,0.3875,22.66542525,9.99319875,4.37999775,7.2291225,11.0
19445,F,1.6125,1.275,0.475,36.85435,13.4660125,7.200773,13.04077,20.0
19446,I,1.0375,0.8625,0.2625,12.68640125,4.7343665,3.345241,3.4869885,8.0
19447,F,1.3125,1.0625,0.3875,25.0326085,11.43902325,5.59902625,7.37087,8.0
19448,F,1.575,1.2125,0.3875,38.82464025,15.592225,9.42620875,11.3398,13.0
19449,M,0.825,0.4875,0.175,3.40194,1.474174,0.680388,0.97805775,7.0
19450,F,1.1875,0.875,0.325,13.0124205,5.74077375,2.65067825,4.9611625,7.0
19451,F,1.425,1.1125,0.3625,26.64853,12.587178,6.1518415,7.2291225,8.0
19452,F,1.7375,1.375,0.4875,48.26502375,23.40251225,9.6104805,12.3320325,10.0
19453,F,1.4875,1.1875,0.4,29.653577,13.16834275,7.27164675,8.6465975,11.0
19454,F,1.55,1.2,0.4125,33.0271675,15.478827,6.64795775,8.9300925,10.0
19455,F,1.4875,1.175,0.4125,30.674159,10.8011595,6.90310325,8.9300925,11.0
19456,F,1.7,1.3625,0.4375,44.4236665,17.78931125,9.922325,13.324265,11.0
19457,I,0.9625,0.75,0.2125,7.10154975,3.01922175,1.68679525,2.26796,7.0
19458,F,1.225,0.95,0.2875,16.11669075,6.917278,3.9405805,5.953395,12.0
19459,F,1.4875,1.1375,0.35,29.9654215,10.3475675,6.2652395,9.355335,11.0
19460,M,1.2625,0.975,0.3,15.6772735,6.4353365,3.72795925,4.7910655,9.0
19461,I,0.8625,0.6375,0.2,5.556502,2.26796,1.03475675,1.65844575,6.0
19462,F,1.1,0.85,0.325,9.979024,3.912231,2.778251,3.685435,9.0
19463,I,0.6875,0.5125,0.175,2.8632995,1.417475,0.5953395,1.1056305,5.0
19464,F,1.6375,1.3125,0.4875,40.86580425,16.726205,8.674947,12.0485375,18.0
19465,M,1.5375,1.175,0.425,32.95629375,15.1669825,5.443104,9.355335,13.0
19466,I,1.325,1.05,0.35,20.22736825,7.994559,4.5075705,6.23689,9.0
19467,I,1.15,0.8875,0.275,13.5794105,5.1312595,2.8066005,3.118445,8.0
19468,M,1.45,1.1625,0.4375,31.31202275,13.11164375,8.77417025,9.63883,8.0
19469,M,1.6125,1.25,0.475,45.91201525,16.40018575,9.128539,20.5533875,19.0
19470,I,0.875,0.65,0.225,8.09378225,3.175144,1.80019325,2.26796,10.0
19471,M,1.5875,1.25,0.4,35.4652245,16.40018575,7.27164675,10.489315,10.0
19472,M,1.675,1.3125,0.45,38.82464025,15.52135125,9.2702865,11.01378075,11.0
19473,F,1.7,1.4125,0.5625,48.26502375,16.6978555,7.98038425,18.086981,23.0
19474,M,0.9875,0.7375,0.275,7.144074,2.9199985,1.63009625,2.4097075,6.0
19475,M,1.175,0.95,0.325,15.49300175,5.82582225,3.89805625,4.53592,9.0
19476,F,1.6,1.2625,0.4125,35.6920205,14.84096325,8.68912175,10.39009175,11.0
19477,I,1.3875,1.1,0.4125,22.1976585,11.4815475,4.819415,6.27941425,9.0
19478,M,1.475,1.1875,0.325,29.49765475,13.494362,6.22271525,7.93786,11.0
19479,I,1.25,0.975,0.3125,18.6256215,8.051258,4.40834725,4.9611625,9.0
19480,M,1.35,1.025,0.35,24.777463,12.11941125,5.82582225,6.9456275,9.0
19481,M,1.6,1.275,0.4,37.18036925,15.422128,7.24329725,9.4970825,12.0
19482,F,1.4625,1.075,0.375,24.42309425,12.3320325,4.97533725,6.747181,9.0
19483,M,1.1375,0.8625,0.3,11.43902325,3.69960975,2.891649,3.5436875,13.0
19484,I,1.1875,0.9,0.2625,12.94154675,5.40057975,2.48058125,3.69960975,8.0
19485,M,1.1625,0.95,0.3,16.2442635,7.24329725,3.58621175,4.252425,8.0
19486,F,1.3125,1.0125,0.3625,19.4761065,7.41339425,3.72795925,6.010094,10.0
19487,M,1.7375,1.325,0.5,49.8100715,20.2131935,9.53960675,12.4454305,11.0
19488,M,1.5,1.1375,0.3125,28.73221825,15.6205745,4.91863825,7.427569,10.0
19489,I,1.05,0.8,0.275,10.41844125,4.97533725,2.891649,2.9766975,7.0
19490,M,1.325,1.0125,0.3875,24.38057,8.845044,4.7910655,7.7961125,11.0
19491,I,1.3625,1.05,0.3625,20.241543,10.47514025,4.63514325,5.2446575,8.0
19492,M,1.5125,1.2125,0.375,26.591831,10.149121,6.67630725,7.654365,10.0
19493,I,0.7,0.525,0.175,3.16096925,1.0489315,0.52446575,0.850485,3.0
19494,I,1.075,0.8125,0.275,10.33339275,4.5075705,2.36718325,2.9766975,9.0
19495,I,1.525,1.175,0.425,31.6096925,11.72251825,7.78193775,10.3475675,14.0
19496,I,1.15,0.875,0.325,13.39513875,5.88252125,2.99087225,3.685435,8.0
19497,F,1.5125,1.2,0.4125,30.220567,12.88484775,5.34388075,8.788345,10.0
